Date,SPX_Returns,VIX_Returns_lag2,M2_Money_Supply_return_lag2,weighted_sentiment_vader_lag5
2020-07-17,0.0028445625875835605,-0.0614718713555444,2.039402464746525,0.0
2020-07-29,0.012351783351742583,-0.04350232710665229,2.039402464746525,1.7561034557904167
2020-08-05,0.006409160435517922,-0.007386098357863181,2.039402464746525,0.4415322788157133
2020-08-07,0.0006328292699566697,-0.03294417530814062,2.039402464746525,2.5596631933772924
2020-08-10,0.0027384652733919213,-0.014899493732265028,2.039402464746525,1.4615305682814066
2020-08-12,0.013899502293613534,-0.003608480544858315,2.039402464746525,0.22346584035877468
2020-08-25,0.003589899745540117,-0.007954014401352787,2.039402464746525,4.666514583662236
2020-08-26,0.010144001344841499,-0.007570736211465015,2.039402464746525,1.2942652465219087
2020-08-27,0.0016716460318091384,-0.01531562103515096,2.039402464746525,3.2988064651451783
2020-09-03,-0.0357575941421853,-0.011041383993239473,2.039402464746525,4.54267192527772
2020-09-04,-0.008166280754275102,0.01708141174784904,2.039402464746525,1.492636926839574
2020-09-09,0.019944760662180386,-0.08863602730356801,2.039402464746525,2.0843479714103297
2020-09-16,-0.0046296468921518345,-0.03869983814901202,2.039402464746525,1.8753131858311058
2020-09-30,0.00821984256837961,-0.007228436564641337,2.039402464746525,2.5797053620878256
2020-10-12,0.01628253015832422,-0.0624973228528466,0.28332164156260675,2.559621703993839
2020-10-20,0.0047161953200011274,0.016182793055790224,0.28332164156260675,0.16962573737035616
2020-10-21,-0.0021981140115702774,0.06257564880520325,0.28332164156260675,4.823221148567296
2020-10-28,-0.03592554210857772,0.1640060259756381,0.28332164156260675,3.8263734018708235
2020-10-29,0.01187652493999744,0.027049192726482263,0.28332164156260675,-1.1915548882894318
2020-10-30,-0.012203713445259962,0.1887973109367799,0.28332164156260675,2.3290596648584185
2020-11-03,0.01764273768407783,0.011374287465003755,0.28332164156260675,1.94293280848181
2020-11-18,-0.011631210647481315,-0.02854198586938602,0.28332164156260675,-1.0075920884471057
2020-11-20,-0.006815737372918576,0.04855953279402306,0.28332164156260675,2.199678999785763
2020-11-27,0.0023941110259011363,-0.046057823092566376,0.28332164156260675,4.122871526334828
2020-12-01,0.011208140661592923,-0.01948267116338398,0.28332164156260675,1.9890340850635524
2020-12-03,-0.0006243520802942291,0.009675971098775943,0.28332164156260675,2.218112123085025
2020-12-07,-0.001937513438963252,0.005182607989974634,0.28332164156260675,3.8865187541761723
2020-12-08,0.002783271170170473,-0.023295550833789355,0.28332164156260675,5.7169451106239
2020-12-10,-0.0012859345277717227,-0.029539972499347485,0.28332164156260675,2.9917035900645006
2020-12-14,-0.0043687882451469585,0.011163321774025342,0.28332164156260675,4.9613218602518545
2020-12-15,0.012838482022218645,0.0344786065380977,0.28332164156260675,2.2801586149039705
2020-12-16,0.0017712256203230642,0.05873017467599699,0.28332164156260675,-3.0230921132941453
2020-12-30,0.0013406480950792154,0.007864952436142986,0.28332164156260675,4.137563838593907
2021-01-04,-0.014864762712025787,-0.013522538154814088,0.5517276211647676,0.7429484949093186
2021-01-11,-0.006576327616621317,-0.11395108697919597,0.5517276211647676,2.672303938447661
2021-01-15,-0.007216000798278504,-0.04919748607819792,0.5517276211647676,3.9344419289524883
2021-01-19,0.008103457635761657,0.045762535348432325,0.5517276211647676,2.996393672838537
2021-01-25,0.0036093175130174657,-0.012121371311005352,0.5517276211647676,2.46005758329012
2021-01-26,-0.001489943161153501,0.027297561659488975,0.5517276211647676,1.5729856380353096
2021-01-28,0.009713298778760395,-0.007357751117878455,0.5517276211647676,1.2477471567223577
2021-02-01,0.015924300234678626,-0.20840455266105468,0.5517276211647676,1.5568598028122569
2021-02-02,0.013802528814310624,0.0910581614516798,0.5517276211647676,2.594977934510844
2021-02-03,0.0010082606153447803,-0.09006558280233154,0.5517276211647676,2.475384019678755
2021-02-05,0.003889919607763825,-0.10945511880997491,0.5517276211647676,0.25993019270997947
2021-02-09,-0.0011141454217211749,-0.0422201349721882,0.5517276211647676,-0.8198849471246181
2021-02-10,-0.0003452445223915674,0.01757342429621931,0.5517276211647676,2.0823270525044086
2021-02-11,0.0016610748145877074,0.018195015567699823,0.5517276211647676,0.0
2021-02-16,-0.0005694345154154666,-0.03423089878779304,0.5517276211647676,0.6107503597559796
2021-02-17,-0.0003204533489169501,-0.06212578232655379,0.5517276211647676,2.2080896583917617
2021-02-18,-0.004425614227243303,0.071959581496641,0.5517276211647676,-1.60917388012881
2021-02-19,-0.0018566190956649255,0.0018622405931039336,0.5517276211647676,4.224490792364059
2021-02-22,-0.007762892893710863,0.045017820660557956,0.5517276211647676,5.588855806517925
2021-02-23,0.0012555296115265332,-0.019758188501749405,0.5517276211647676,2.6101148680539845
2021-02-24,0.011287667670985945,0.06155796013459353,0.5517276211647676,4.126420957122677
2021-02-25,-0.02478339442417185,-0.014605076730017926,0.5517276211647676,4.1330980082428415
2021-03-01,0.02351217322569352,0.30291224032747205,0.5517276211647676,3.216809730708892
2021-03-02,-0.008113678739508762,-0.03307826645371282,0.5517276211647676,1.5393614112144807
2021-03-05,0.019308356338709188,0.10132748472935964,0.5517276211647676,2.9109745186256735
2021-03-08,-0.005373643224025429,0.06881786450640696,0.5517276211647676,2.0545208180447188
2021-03-10,0.006012203770988197,0.03231877048384371,0.5517276211647676,1.0038554285563739
2021-03-12,0.0010148833275308508,-0.06312467536579736,0.5517276211647676,4.2123829284599
2021-03-15,0.006470939539413048,-0.029235256314019607,0.5517276211647676,1.9658990459244305
2021-03-23,-0.007660118119334028,-0.02962827350928425,0.5517276211647676,1.2285378476551874
2021-03-24,-0.00548233660034883,-0.10403556651887166,0.5517276211647676,1.825541729440728
2021-03-25,0.005226583432729291,0.07251773219808452,0.5517276211647676,0.9856397294270197
2021-03-30,-0.0031628294096500294,-0.049143524183932044,0.5517276211647676,3.0312277433858705
2021-04-01,0.011755830427674127,-0.056024520432852415,0.5517276211647676,-1.5324918740307554
2021-04-06,-0.0009740049407969285,-0.11283394708079998,0.863595540342399,1.204662263989051
2021-04-12,-0.0001960980747395339,-0.01231320633011249,0.863595540342399,2.213063359981156
2021-04-19,-0.005320689893757947,-0.025031109191174968,0.863595540342399,2.6503858374472435
2021-04-22,-0.009253337860554323,0.07732509649126852,0.863595540342399,0.0
2021-04-26,0.001780684564582624,0.06685721042401424,0.863595540342399,2.4285709427636175
2021-04-28,-0.0008458975873960478,0.017729916653121687,0.863595540342399,5.639613489009684
2021-04-29,0.0067400415367024095,-0.004545458184549777,0.863595540342399,1.8914246648817643
2021-04-30,-0.0072207134171198275,-0.016073754681327553,0.863595540342399,3.2114861269378236
2021-05-03,0.002744321649512167,0.018917154055148863,0.863595540342399,0.9276153680546678
2021-05-07,0.007346291419186351,-0.01708557900866238,0.863595540342399,0.0
2021-05-11,-0.008711750141781542,-0.09699723575450886,0.863595540342399,1.1054789388839623
2021-05-12,-0.021682782358302413,0.1637763372852811,0.863595540342399,4.3754671177685305
2021-05-26,0.0018750575506104544,-0.09085362557830234,0.863595540342399,2.6950515601369194
2021-05-27,0.001164636089862995,0.023631633364472472,0.863595540342399,2.1301080105057837
2021-06-02,0.0014458890369002922,0.0011940573217919478,0.863595540342399,5.896799407263676
2021-06-07,-0.0007970562694215079,0.0315342213447932,0.863595540342399,4.118126029142746
2021-06-08,0.00017500954944121158,-0.09409145671364344,0.863595540342399,-1.39287925933521
2021-06-16,-0.005404703747026491,0.04620046290537244,0.863595540342399,-2.713534293385205
2021-06-17,-0.00043581054367264766,0.0377177945243885,0.863595540342399,3.2167028839873524
2021-06-18,-0.013211355687284158,0.06428138965238321,0.863595540342399,3.011131166741801
2021-06-22,0.005111406378990611,0.15374822120687637,0.863595540342399,3.574329405009902
2021-06-25,0.003325063164687565,-0.020619296743295247,0.863595540342399,2.571462220502205
2021-06-28,0.0023122888604717494,-0.021679351888891696,0.863595540342399,2.408217248239228
2021-06-29,0.0002772977426878152,-0.022159841862596074,0.863595540342399,0.36697716275341136
2021-06-30,0.0013272784229071918,0.008922961867715495,0.863595540342399,-2.902643527890013
2021-07-02,0.007472095894691671,-0.01193110114138291,0.863595540342399,5.174417341326153
2021-07-06,-0.0020239027700217787,-0.02235803048305722,0.22579062058012705,2.829726019655735
2021-07-07,0.0033533465536629346,-0.026842846202429663,0.22579062058012705,2.3113664323406082
2021-07-09,0.011214825902413766,-0.01470613277992456,0.22579062058012705,-1.4734999375159092
2021-07-13,-0.0035230111811655838,-0.16066304867479828,0.22579062058012705,3.416372867915428
2021-07-15,-0.0032675735627459117,0.05708974142698163,0.22579062058012705,2.2459811748137772
2021-07-16,-0.007567415006813217,-0.04724351742387486,0.22579062058012705,3.2294184201367955
2021-07-19,-0.015996781399983978,0.040797517553130096,0.22579062058012705,0.7679299897790086
2021-07-22,0.0020146392092429753,-0.13137501237725321,0.22579062058012705,0.4396984376769962
2021-07-27,-0.004723583382178003,-0.028090110185145265,0.22579062058012705,1.421777451844284
2021-08-03,0.008169961338918062,0.030052289414132554,0.22579062058012705,3.1287379368979096
2021-08-04,-0.004643150661295458,0.06474405761339283,0.22579062058012705,2.6438230469476216
2021-08-09,-0.0009403502649549345,-0.03915385947247127,0.22579062058012705,0.2295058463131027
2021-08-13,0.0016060163209228441,-0.03762584731032467,0.22579062058012705,3.5240091240011266
2021-08-18,-0.01080665284525433,0.04245179814165022,0.22579062058012705,1.0376681693433063
2021-08-19,0.001255903256156918,0.10529841841281065,0.22579062058012705,1.4173360506937482
2021-08-20,0.00810860389074176,0.18594423869998947,0.22579062058012705,0.3481576641169219
2021-08-25,0.00221765740325088,-0.07901054721458206,0.22579062058012705,1.152842390707301
2021-08-26,-0.0058419498276026565,0.004073307755883778,0.22579062058012705,0.7828789316179756
2021-08-27,0.008769071540452218,-0.025287933507119265,0.22579062058012705,-4.810481656112361
2021-08-31,-0.0013500269158932096,-0.13931092173088985,0.22579062058012705,3.7268303763903465
2021-09-01,0.00031164006095334113,-0.012277554840046993,0.22579062058012705,-1.969867739724405
2021-09-07,-0.0034013524523203464,0.018450660728144403,0.22579062058012705,1.6934688129513626
2021-09-09,-0.004616247150002522,0.10022851523673704,0.22579062058012705,3.5674503579049928
2021-09-10,-0.0077525522862761,-0.009972399142124295,0.22579062058012705,1.5790059646721375
2021-09-14,-0.005763213966258604,0.10828185353128676,0.22579062058012705,1.780650560518841
2021-09-16,-0.0015523447127638308,0.004635508965875068,0.22579062058012705,3.3861840118798
2021-09-17,-0.0091526302757993,-0.06803892417555253,0.22579062058012705,0.7078419007878162
2021-09-20,-0.017123077726381844,0.027666544506303185,0.22579062058012705,5.171419983191501
2021-10-04,-0.013070952048643704,0.025384292431966944,0.2881843716642771,3.1707851316237354
2021-10-06,0.004094399349624824,0.08448047301532594,0.2881843716642771,1.6742851279301993
2021-10-08,-0.0019155566024214522,-0.014184599173202148,0.2881843716642771,3.1992406823365047
2021-10-12,-0.0024197056865549256,-0.04020381848217929,0.2881843716642771,4.255859564160284
2021-10-14,0.016919162285711567,-0.007528247203173337,0.2881843716642771,1.6088208274198705
2021-10-15,0.007432520637190081,-0.06289424983755569,0.2881843716642771,-2.676095208729204
2021-10-18,0.0033690878018038262,-0.10036578773839297,0.2881843716642771,0.7392148331809824
2021-10-19,0.007366142784235753,-0.03377892776825488,0.2881843716642771,3.465037995824376
2021-10-21,0.002991393168360022,-0.03811768368319456,0.2881843716642771,3.860659588772015
2021-10-26,0.0018181414322441137,0.027597025259155847,0.2881843716642771,5.019244900605815
2021-10-28,0.009781288424184026,0.04741437645208414,0.2881843716642771,1.4979109162746538
2021-10-29,0.0019474372317175562,0.060698242232118525,0.2881843716642771,2.105820034919033
2021-11-02,0.003673607120388547,-0.016468835176247053,0.2881843716642771,0.0
2021-11-04,0.004173222342817036,-0.02342888634704037,0.2881843716642771,6.180298289655743
2021-11-08,0.0008873940607025194,0.022266748335608214,0.2881843716642771,4.4701477362754565
2021-11-09,-0.0035049109264001276,0.06518597928502101,0.2881843716642771,3.1983578239050225
2021-11-10,-0.008259842163861058,0.043923962420296184,0.2881843716642771,6.626452413364895
2021-11-11,0.0005507883329889288,0.03200280958004064,0.2881843716642771,5.547387014390671
2021-11-15,-1.0739878017001878e-05,-0.05882430548036191,0.2881843716642771,3.1342557159527087
2021-11-16,0.0038577790571266367,-0.08075070771974943,0.2881843716642771,2.6213832085808098
2021-11-18,0.0033790647401719144,-0.007303680041878168,0.2881843716642771,3.043907675245517
2021-11-19,-0.001399644604988097,0.044212680926723626,0.2881843716642771,0.9987267281477178
2021-11-26,-0.022987011159321162,0.010895002121107753,0.2881843716642771,2.3443001899075924
2021-11-29,0.013113836082824229,-0.042155833879070174,0.2881843716642771,1.079504981533743
2021-11-30,-0.019143381187850562,0.4320200741721716,0.2881843716642771,1.4056353036094091
2021-12-02,0.014094638396057768,0.16909574670959093,0.2881843716642771,5.5044562179630825
2021-12-03,-0.00848445514173865,0.13500144799177308,0.2881843716642771,-3.7374752392217836
2021-12-06,0.011662599309686139,-0.10743349938015533,0.2881843716642771,-1.2974427470349563
2021-12-07,0.020495603186252546,0.09286775371604661,0.2881843716642771,-1.3936305151655812
2021-12-08,0.003080535586585806,-0.12080356066278455,0.2881843716642771,2.2442309948930816
2021-12-09,-0.007206988232523656,-0.21645153629884628,0.2881843716642771,1.7784306319508838
2021-12-10,0.009503769118209724,-0.09531017109099146,0.2881843716642771,3.049966788163364
2021-12-14,-0.0074987228546236715,-0.14377830625260554,0.2881843716642771,3.6852294221459054
2021-12-15,0.016216267351890877,0.08312469925500683,0.2881843716642771,1.3330170313284473
2021-12-16,-0.008781863311112446,0.07491653435511575,0.2881843716642771,2.83402387711011
2021-12-17,-0.01034096458405368,-0.12644300927322719,0.2881843716642771,3.0138310547508147
2021-12-20,-0.01145339832325659,0.06424681445002371,0.2881843716642771,1.5449153267977942
2021-12-21,0.017621755385195486,0.0474697574240046,0.2881843716642771,3.749095998682119
2021-12-22,0.010128728029127596,0.05852259847760256,0.2881843716642771,2.2352673314384908
2021-12-23,0.006204412685251626,-0.08482751897965242,0.2881843716642771,1.2626040423045517
2021-12-28,-0.0010106653988873737,-0.03662612766793574,0.2881843716642771,3.4209868115478
2021-12-29,0.0014009134018576786,-0.015712937427571433,0.2881843716642771,2.736416767025813
2021-12-31,-0.0026296343734744394,-0.03421616030294203,0.2881843716642771,3.1715977230561654
2022-01-03,0.006353824170388397,0.022171220487458933,0.15231310073656512,4.23602799219029
2022-01-04,-0.0006298202522032699,-0.006367640200394624,0.15231310073656512,2.8647545931976195
2022-01-07,-0.004058441082336512,0.1542351429461621,0.15231310073656512,3.3760077445858636
2022-01-10,-0.0014420705375388979,-0.006100625500360711,0.15231310073656512,2.481241701304266
2022-01-11,0.009118286452399373,-0.04431271555415753,0.15231310073656512,5.1658366617520235
2022-01-12,0.0028137920146670695,0.03354609062729154,0.15231310073656512,4.560864028341703
2022-01-13,-0.014346029234400533,-0.05237905944922345,0.15231310073656512,1.5413586887381379
2022-01-14,0.0008196442695905652,-0.04385931881904721,0.15231310073656512,-1.34794755991376
2022-01-18,-0.0185591053980085,0.1420786811593658,0.15231310073656512,-6.945645607209471
2022-01-19,-0.009736790941460195,-0.056724011447385425,0.15231310073656512,5.40164417755341
2022-01-20,-0.011098742304330734,0.17193254558031584,0.15231310073656512,6.14251758684719
2022-01-21,-0.019095995324635427,0.04546234989896832,0.15231310073656512,4.289073473538328
2022-01-24,0.0027679047582695165,0.07041742280560326,0.15231310073656512,2.3973712031343375
2022-01-25,-0.012246590556866267,0.11990835004213829,0.15231310073656512,-0.09147166389412054
2022-01-26,-0.0014977569258856588,0.035748461461826586,0.15231310073656512,3.880147030556743
2022-01-27,-0.005398635199970923,0.04127674846717597,0.15231310073656512,3.2163305486400064
2022-01-28,0.024055967914736694,0.0253498761464045,0.15231310073656512,3.8423998849073904
2022-01-31,0.018709826222984446,-0.047086338758656796,0.15231310073656512,-3.4259033513114012
2022-02-01,0.006839560348317067,-0.09741143277332177,0.15231310073656512,2.6525465387576714
2022-02-02,0.009378400448324454,-0.10793472427263455,0.15231310073656512,4.41159370204856
2022-02-03,-0.024693471720120656,-0.12283002149677485,0.15231310073656512,0.11251140638435835
2022-02-04,0.005143678439863626,0.005902449388932326,0.15231310073656512,2.6501818648149933
2022-02-07,-0.003708580927828488,0.09740684085512573,0.15231310073656512,2.1791168176671705
2022-02-08,0.00836611346663433,-0.04751791849625819,0.15231310073656512,1.01409926652158
2022-02-09,0.014412842079264784,-0.015625261632240678,0.15231310073656512,1.9246140384519101
2022-02-14,-0.0038479907556283146,0.18056655007325953,0.15231310073656512,1.756110243997971
2022-02-15,0.015643717646064172,0.1347853399740477,0.15231310073656512,3.3561657152400564
2022-02-17,-0.021400504136936647,-0.09743028956184711,0.15231310073656512,-0.8691182694100174
2022-02-24,0.014846105252724002,0.037486690366762734,0.15231310073656512,3.9029561189977096
2022-02-28,-0.0024455914631261143,-0.022824621796435525,0.15231310073656512,5.418680423177968
2022-03-03,-0.005268520744245652,0.09997289761890603,0.15231310073656512,0.5570051219029171
2022-03-04,-0.007965684543001903,-0.08059307747498817,0.15231310073656512,-0.3904498068094172
2022-03-07,-0.029962586814416495,-0.008494014864764431,0.15231310073656512,1.0055486148383126
2022-03-09,0.025373598122141117,0.13083078629404346,0.15231310073656512,3.9735613976365487
2022-03-11,-0.013046278933238144,-0.07935503002105185,0.15231310073656512,-1.4145132272245349
2022-03-15,0.021182629724144964,0.017055200603855316,0.15231310073656512,-3.658672075409048
2022-03-16,0.022136921648393443,0.03263246843757496,0.15231310073656512,2.677626890955198
2022-03-17,0.012272205068700267,-0.06300786672106938,0.15231310073656512,-5.24982307291063
2022-03-18,0.011594814411888112,-0.11197525491444416,0.15231310073656512,-3.275031924244845
2022-03-21,-0.0004347548543014596,-0.03821634319943387,0.15231310073656512,2.464146847713298
2022-03-22,0.011240699554074212,-0.07270052234591615,0.15231310073656512,0.0
2022-03-24,0.014242012281618024,-0.02539409693912241,0.15231310073656512,0.9009419139995366
2022-03-28,0.007119551020042568,-0.08404588493141855,0.15231310073656512,-0.39090277283260577
2022-03-30,-0.006313588999088777,-0.058374649206258046,0.15231310073656512,5.130229822081645
2022-03-31,-0.015776335226881762,-0.03789706365376279,0.15231310073656512,3.620820894120864
2022-04-01,0.0034044209614630277,0.022496387391307392,0.15231310073656512,4.169881202863888
2022-04-04,0.008058382532133647,0.06168912533807853,-0.32770163840930405,1.4217647406000926
2022-04-05,-0.01263115907400537,-0.04628844907562309,-0.32770163840930405,4.145739260707763
2022-04-08,-0.0026545466755523947,0.0496276034194116,-0.32770163840930405,1.4292747378881325
2022-04-12,-0.0034233005304522353,-0.018263181367582593,-0.32770163840930405,2.0345044769880753
2022-04-14,-0.012218480383508163,-0.004523989123826763,-0.32770163840930405,2.9095963441194
2022-04-18,-0.0002048892724065068,-0.10600194653157283,-0.32770163840930405,0.5786390924414934
2022-04-20,-0.0006186664061825758,-0.023624931027489242,-0.32770163840930405,4.277379889626304
2022-04-22,-0.028132076377366966,-0.050382500910835126,-0.32770163840930405,-0.8927835763865777
2022-04-25,0.0056817651441118085,0.10987788462348555,-0.32770163840930405,4.135430917874145
2022-04-26,-0.028550008928597752,0.21819300024463079,-0.32770163840930405,2.710354985230755
2022-04-28,0.024445655340832175,0.21556493979660302,-0.32770163840930405,1.4145439684982015
2022-04-29,-0.03695915978469415,-0.0589851566056232,-0.32770163840930405,2.2836442831409998
2022-05-02,0.005659199293818601,-0.052293147535713964,-0.32770163840930405,2.886789122823859
2022-05-03,0.004825465075359521,0.10769196053867162,-0.32770163840930405,0.9522162281987617
2022-05-04,0.029425221557325833,-0.03225108680044981,-0.32770163840930405,-1.4301625873946753
2022-05-05,-0.03630067756409906,-0.1004252851893356,-0.32770163840930405,1.3234134923725187
2022-05-06,-0.00569038441395277,-0.14034330491522218,-0.32770163840930405,2.16374199342863
2022-05-10,0.002454881760409255,-0.032907357859992,-0.32770163840930405,3.1052918103882745
2022-05-11,-0.016600232095697796,0.14066881060216926,-0.32770163840930405,1.673714392294777
2022-05-12,-0.0012968049941124407,-0.05197503589226457,-0.32770163840930405,2.1953515751455734
2022-05-18,-0.041233809291248875,-0.04970854763325103,-0.32770163840930405,3.6888959855172434
2022-05-19,-0.005850864777347809,-0.051159146166640086,-0.32770163840930405,0.09319920699156103
2022-05-20,0.0001461310919903067,0.17076069020588336,-0.32770163840930405,0.1509540792539928
2022-05-23,0.018384995412060758,-0.05340345987885895,-0.32770163840930405,1.5731538942764507
2022-05-24,-0.008153950903558081,0.0027220133435583802,-0.32770163840930405,4.6010994911829926
2022-05-25,0.009406385648931585,-0.032812502144316524,-0.32770163840930405,-1.309846645335143
2022-05-26,0.019688166007720866,0.0334918655332464,-0.32770163840930405,1.030084378383417
2022-06-01,-0.007510905041155451,-0.06691713200005558,-0.32770163840930405,3.6631334475683492
2022-06-03,-0.016482405609817057,-0.019275847000948997,-0.32770163840930405,2.3399866577296864
2022-06-06,0.003132489407036025,-0.038489227097765165,-0.32770163840930405,2.86703120741465
2022-06-09,-0.02408645766515553,-0.04278506428781263,-0.32770163840930405,3.159605698666795
2022-06-10,-0.029542414811409477,-0.0025011006728514825,-0.32770163840930405,4.428373400961471
2022-06-13,-0.03953993199003993,0.08516636996056637,-0.32770163840930405,1.078639200475289
2022-06-14,-0.003780818039489633,0.061683735195286235,-0.32770163840930405,0.5930124925290654
2022-06-15,0.014487058836534478,0.20371276023099444,-0.32770163840930405,4.029442134063104
2022-06-17,0.0021984473410133873,-0.09861934155361644,-0.32770163840930405,4.922632718063262
2022-06-22,-0.0013024200953574458,-0.056819326608450633,-0.32770163840930405,1.7366513830766968
2022-06-23,0.00948707248555652,-0.030661196085893273,-0.32770163840930405,0.0
2022-06-24,0.030105539729901033,-0.04194053103593365,-0.32770163840930405,-5.3989251378989485
2022-06-27,-0.0029774998903406716,0.0034482266622454993,-0.32770163840930405,0.7592250098086148
2022-07-01,0.010498511296639174,-0.007077197314253267,-0.32770163840930405,-4.7384328040220405
2022-07-08,-0.00083061639612735,-0.029853013518694623,-0.7779964718111572,0.8849500018517363
2022-07-14,-0.003003138812764307,0.04190664881096002,-0.7779964718111572,1.0112567288167162
2022-07-21,0.00981306668950467,-0.03213124802708314,-0.7779964718111572,6.376352806371413
2022-07-22,-0.009376287293813849,-0.025631864170057687,-0.7779964718111572,-4.312205406719028
2022-07-25,0.001314302973305868,-0.032775802683622235,-0.7779964718111572,-4.086486430582492
2022-07-26,-0.011610342599263359,-0.003467707049144895,-0.7779964718111572,-3.49036104074374
2022-07-27,0.025820048778629066,0.014227440440233092,-0.7779964718111572,3.293747627286164
2022-07-28,0.012060319791912806,0.05537314089952161,-0.7779964718111572,4.490216248602544
2022-07-29,0.014107775781753557,-0.06052340285251661,-0.7779964718111572,0.3631441189681359
2022-08-01,-0.002827076544916728,-0.03994385969968467,-0.7779964718111572,-1.2812660788093873
2022-08-05,-0.0016270690189191196,-0.08636574039389384,-0.7779964718111572,1.3952400883575877
2022-08-12,0.017174046951492668,-0.09788587386321505,-0.7779964718111572,3.208182657141064
2022-08-15,0.003961684056233163,0.02303561976592722,-0.7779964718111572,-5.40583369033881
2022-08-23,-0.002240370434437464,0.05180445701037145,-0.7779964718111572,3.2612182666408738
2022-08-25,0.013993241836107048,0.0129411688872171,-0.7779964718111572,1.1101256961199493
2022-08-26,-0.03426857631703952,-0.05498938644760836,-0.7779964718111572,1.6184293518894162
2022-08-29,-0.0066886751973248065,-0.04664518202952005,-0.7779964718111572,3.321214715652978
2022-08-30,-0.011089416492117008,0.1600364595838233,-0.7779964718111572,0.30179272929972417
2022-08-31,-0.007847738208153028,0.02511237378979406,-0.7779964718111572,-5.039168697613046
2022-09-06,-0.004103464690895143,-0.012055420023286018,-0.7779964718111572,-1.8585523025128958
2022-09-08,0.006588966880442448,0.05499669703613608,-0.7779964718111572,-4.256362645633666
2022-09-09,0.01515601498121106,-0.08812684517395283,-0.7779964718111572,1.4271892311516117
2022-09-13,-0.04419916303197406,-0.035348493518901965,-0.7779964718111572,0.460697193270165
2022-09-15,-0.011382272168149512,0.13316473813460536,-0.7779964718111572,2.895457911650392
2022-09-16,-0.007208049775663175,-0.04155569288771608,-0.7779964718111572,6.200764279965707
2022-09-20,-0.011336114736600402,0.0011412890518258574,-0.7779964718111572,5.652788567693191
2022-09-21,-0.01726467409850635,-0.02074600005329651,-0.7779964718111572,2.0041657578710255
2022-09-23,-0.017382828767330778,0.030101998277705832,-0.7779964718111572,3.9428151209502285
2022-09-26,-0.010394360890280502,-0.023130752534395428,-0.7779964718111572,-0.7702378988547443
2022-09-29,-0.0213527948230975,0.010484220898846989,-0.7779964718111572,1.67672425561695
